2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0.21500000000000002,0.13533333333333333,0.1795,0.25175000000000003,0.3285,0.4123333333333333,0.50525,0.63225,0.5727500000000001,0.40925,0.45675,0.531,0.6787500000000001,0.83175,0.99875,1.162,1.2675,1.28125,1.7875,2.0355
,,0.45699999999999996,0.5417500000000001,0.50925,0.48700000000000004,0.4645,0.4685,0.493,0.492,0.5269999999999999,0.57725,0.63425,0.416,0.42674999999999996,0.454,0.47075,0.52875,0.608,0.6179999999999999
0.23049999999999998,0.2685,0.30075,0.35300000000000004,0.40475000000000005,0.46649999999999997,0.55125,0.57575,0.631,0.7312500000000001,0.79025,0.8450000000000001,0.85875,0.9205000000000001,0.9535,0.9942500000000001,1.084,1.13525,1.164,1.23975
0.513,0.56575,0.6509999999999999,0.7040000000000001,0.78225,0.9037499999999999,1.12,1.313,1.54575,1.08475,1.02975,1.2885,1.3047499999999999,1.33275,1.4229999999999998,1.4700000000000002,1.4525000000000001,1.347,1.2235,1.3780000000000001
0.15950000000000003,0.21925,0.20625,0.231,0.23625,0.36,0.502,0.591,0.5900000000000001,0.14775,-0.1585,-0.165,-0.12375,-0.07600000000000001,0.07550000000000001,0.12625,0.16975,0.29825,0.37250000000000005,0.35850000000000004
0.7675,0.8285,1.00175,1.21525,1.30925,1.5315,1.646,1.6215,1.48475,0.6527499999999999,0.5595,0.8150000000000001,0.939,1.3472499999999998,2.10775,2.39825,3.0184999999999995,3.36325,3.8615000000000004,3.06825
0.23225,0.272,0.314,0.35924999999999996,0.38625,0.4876666666666667,0.42675,0.45724999999999993,0.53075,0.61375,0.629,0.6995,0.78125,0.837,0.8344999999999999,0.8805,0.94475,1.0485,1.1665,1.301
,,,,,,0.045,0.05875,0.08233333333333333,0.07075000000000001,0.14,0.224,0.34375000000000006,0.40199999999999997,0.50525,0.57625,0.7455,1.02675,1.1915,1.2810000000000001
0.7799999999999999,0.7342500000000001,0.6794999999999999,0.5670000000000001,0.8973333333333334,0.7344999999999999,1.2195,1.6295,1.6949999999999998,1.1027500000000001,0.7484999999999999,0.6575,0.6075,0.8260000000000001,0.9657500000000001,1.34125,1.7315,2.192,2.34625,2.32525
0.5045,0.5952500000000001,0.63175,0.69275,0.76825,0.59475,0.46325000000000005,0.42575,0.41100000000000003,0.4375,0.4355,0.46099999999999997,0.5335,0.6,0.69375,0.774,0.857,0.9395,1.057,1.16225
0.581,0.637,0.6085,0.7315,0.89225,1.0642500000000001,1.1729999999999998,1.1920000000000002,1.384,1.1584999999999999,1.27,1.58575,1.61575,1.7317500000000001,1.8670000000000002,2.0385,2.09775,2.1574999999999998,2.51675,2.66175
,,,,,,0.047,0.06525,0.09025,0.08900000000000001,0.104,0.11225,0.1575,0.19075000000000003,0.20425,0.27825,0.32425000000000004,0.37925000000000003,0.4285,0.49975
0.92775,1.035,1.19,1.1837499999999999,1.2295,1.2882500000000001,1.355,1.30125,0.8,0.4385,0.4675,0.51125,0.5485,0.5987499999999999,0.64425,0.69825,0.7605,0.83125,0.9522499999999999,1.072
,,,,,,0.12533333333333332,0.24475000000000002,0.9697499999999999,1.192,0.55725,1.02875,1.11225,,0.73575,0.85775,0.60375,0.25225,0.317,0.6015
,,,,,,,,,,,0.55,0.7235,1.21825,1.20725,1.1445,1.26375,0.802,1.1792500000000001,1.6974999999999998
0.6925,0.79475,0.80925,0.853,0.7947500000000001,0.643,0.56675,0.6692499999999999,0.82775,0.813,0.8557499999999999,0.93325,0.9490000000000001,0.92425,0.88675,0.8635,0.9247500000000001,0.9797500000000001,1.02575,1.162
,,,,,,1.17825,1.3555000000000001,1.70575,0.99725,0.9372500000000001,1.2045,0.91,0.77925,0.7475,0.11725,-0.24525,-0.03675,0.05449999999999999,0.1895
1.05575,1.17175,0.8620000000000001,0.755,0.95475,1.149,1.2915,1.86425,1.5545,0.613,0.75,0.6874999999999999,0.50775,0.52425,0.62325,0.7190000000000001,0.75075,0.8180000000000001,1.064,1.28225
,,,,,,,,0.255,0.26725,0.3205,0.42,0.494,0.529,0.56175,0.5485,0.6917500000000001,0.87725,1.21775,1.52325
0.19874999999999998,,0.22125,0.23024999999999998,0.28474999999999995,0.313,0.31925000000000003,0.353,0.44125,0.4325,0.44225,0.5920000000000001,0.663,0.715,0.6214999999999999,0.6057499999999999,0.6287499999999999,0.7175,0.877,1.0665
1.8587500000000001,1.16525,0.25775000000000003,0.68,0.8290000000000001,1.66025,2.1892500000000004,1.8175000000000001,0.6902499999999999,0.1565,0.535,0.69075,0.74175,1.00775,1.0519999999999998,0.8965000000000001,1.1065,1.3025,1.58575,1.8962500000000002
0.9512499999999999,0.96125,1.14275,1.34275,1.4994999999999998,1.65325,1.8709999999999998,1.96075,1.806,0.96875,0.95375,1.50025,1.738,2.018,2.04575,2.10975,2.137,2.197,2.8369999999999997,3.5565
0.4055,0.4965,0.617,0.601,0.6004999999999999,0.6745,0.82325,1.0595,1.342,1.4492500000000001,1.5465,1.9665,2.40425,2.674,2.942,3.30075,3.63175,4.086,5.0415,5.7615
,,,,,-0.05,0.1005,0.0455,-0.19125000000000003,-0.38874999999999993,0.23950000000000002,0.1725,-0.15575,-0.04449999999999999,0.6589999999999999,0.72975,0.005749999999999991,1.016,2.7125,1.5054999999999998
0.2155,0.29574999999999996,0.18524999999999997,0.22825,0.29925,0.39575000000000005,0.41375,0.33975,0.287,0.1095,0.22100000000000003,0.405,0.3534999999999999,0.4345,0.4125,0.3504999999999999,0.409,0.5125,0.649,0.6164999999999999
0.13675,0.11300000000000002,0.19599999999999998,0.22625,0.26625,0.20800000000000002,0.2425,0.361,0.193,0.24549999999999997,0.39499999999999996,0.50725,0.62,0.71525,0.8745,1.08225,1.3110000000000002,1.33825,1.3760000000000001,1.20725
0.07500000000000001,0.20550000000000002,0.05875000000000001,0.07025,0.14350000000000002,0.391,0.6519999999999999,0.6217499999999999,0.79225,0.57525,0.45075000000000004,0.55425,0.8445,0.84825,0.9017499999999999,0.37925000000000003,-0.14125000000000001,-0.07550000000000001,0.126,0.12874999999999998
,,,,,,,,,,,,,0.5025,0.55925,0.7344999999999999,0.96925,0.973,1.15925,1.2845
,,,0.09666666666666668,-0.0375,0.09,0.19333333333333333,0.36450000000000005,0.48875,0.52125,0.4995,0.59425,0.6935,0.6940000000000001,0.75275,0.8195,0.9345,1.03575,1.1775,1.27725
0.529,0.588,0.60875,0.6065,0.6535,0.6402499999999999,0.6990000000000001,0.845,0.9475,1.01775,1.1372499999999999,1.08025,1.13425,1.2115,1.27225,1.37375,1.5357500000000002,1.55625,1.8645,2.38975
,,,,,0.4,0.369,0.4255,0.514,0.5814999999999999,0.8342499999999999,1.0859999999999999,1.38775,1.0675,0.302,0.27,0.25575000000000003,0.35525,0.3535,0.34325
,,-0.015,0.0007499999999999998,0.018750000000000003,0.012,0.0215,0.029249999999999998,0.038500000000000006,0.0555,0.09324999999999999,0.15750000000000003,0.072,0.05825,0.159,0.16850000000000004,0.133,0.2825,0.696,1.24575
0.39266666666666666,0.444,0.532,0.5806666666666667,0.4225,0.39675,0.39125,0.36599999999999994,0.33399999999999996,0.2145,0.2195,0.33775,0.38149999999999995,0.43,0.4315,0.44725000000000004,0.28474999999999995,0.28350000000000003,0.33299999999999996,0.34025000000000005
0.06125,0.06625,0.074,0.08625,0.10325000000000001,0.1315,0.1555,0.176,0.20675000000000002,0.21750000000000003,0.228,0.2605,0.2955,0.31124999999999997,0.35574999999999996,0.40874999999999995,0.49849999999999994,0.50425,0.51225,0.598
,,,,,,,,,,,0.4505,0.4555,0.53,0.614,0.6857500000000001,0.724,0.6957500000000001,0.633,0.42575
0.9477500000000001,1.0387499999999998,0.8492500000000001,0.778,0.7035,0.885,1.0855,1.2372500000000002,1.4225,1.3202500000000001,1.425,1.693,1.677,1.74225,2.1195,2.377,2.59175,2.9745,3.75575,4.75725
0.08275,0.161,0.15475,0.14825000000000002,0.16549999999999998,0.2405,0.38875000000000004,0.65525,1.17075,1.0394999999999999,0.7725,0.97475,1.4495000000000002,1.5695,1.5387500000000003,1.1265,0.12074999999999998,-0.1055,0.08149999999999999,0.088
,,,,,0.2725,0.32325000000000004,0.45075,0.5449999999999999,0.6572500000000001,0.5327500000000001,0.23925000000000002,0.31999999999999995,0.31275,0.49575,0.17325,0.10274999999999998,0.13875,0.5295,0.9692500000000001
0.347,0.3426666666666667,0.312,0.391,0.39999999999999997,0.61975,0.81175,0.98475,1.02125,1.06275,0.842,1.17475,1.48425,1.44,1.61625,1.70625,1.401,1.5255,1.96475,2.5985
0.051,0.07225000000000001,0.018500000000000003,0.05425,0.09425,0.14875000000000002,0.19099999999999998,0.25375,0.29025,0.2515,0.32625,0.49349999999999994,0.58975,0.525,0.65525,0.68875,0.515,0.61725,0.788,1.0494999999999999
0.4885,0.57225,0.6025,0.5170000000000001,0.57475,0.638,0.72875,0.84575,0.99725,0.96675,0.835,0.776,0.747,0.8185000000000001,0.85925,0.9385,1.05875,1.1935,1.46775,1.7289999999999999
0.242,0.21050000000000002,0.13949999999999999,0.1605,0.25275000000000003,0.8550000000000001,0.9724999999999999,1.3150000000000002,1.594,0.9375,0.58475,0.6132500000000001,0.7549999999999999,0.68475,0.6970000000000001,0.7184999999999999,0.62625,0.93175,1.3542500000000002,1.47275
0.01975,0.0475,0.081,0.05875,0.038000000000000006,0.04525,0.123,0.21375,0.34,0.1395,0.0475,0.155,0.26425,0.258,0.20725,0.29625,0.329,0.6375000000000001,0.9977499999999999,1.55175
2.49,,6.98625,10.2375,15.030000000000001,22.66,25.5125,14.198,7.0,4.3995,8.962,9.06875,8.16775,12.665,17.38375,19.3215,27.204749999999997,31.700499999999998,44.1895,47.595
0.51625,0.45725000000000005,0.37425,0.45975000000000005,0.3845,0.35825,0.38725,0.4555,0.49575,0.31600000000000006,0.37424999999999997,0.43074999999999997,0.4315,0.46425,0.50275,0.549,0.653,0.76125,0.7145,0.46649999999999997
,,,,,,,,,,,,,0.185,0.07075000000000001,0.11,0.12875,0.09325,0.08225,0.06725
,,,,,,,,,,,,,0.185,0.07075000000000001,0.11,0.12875,0.09325,0.08225,0.06725
,,,,,0.27,0.4225,0.3025,0.34774999999999995,0.2515,0.25975000000000004,0.28250000000000003,0.27,0.24625000000000002,0.25875000000000004,0.2445,0.28425,0.311,0.32425000000000004,0.33774999999999994
0.144,0.22049999999999997,0.18524999999999997,0.19925,0.2515,0.29125,0.28725,0.25033333333333335,0.4796666666666667,0.358,0.3795,0.40825,0.45599999999999996,0.48550000000000004,0.475,0.43024999999999997,0.4345,0.52125,0.6234999999999999,0.76275
0.31633333333333336,0.34650000000000003,0.45133333333333336,0.46950000000000003,0.518,0.5950000000000001,0.6074999999999999,0.70625,0.8312499999999999,0.7320000000000001,0.6785,0.79025,0.9212499999999999,0.99275,1.0405000000000002,1.1280000000000001,1.1855,1.263,1.3912499999999999,1.4822499999999998
0.07275000000000001,0.10075,0.09575,0.099,0.12225,0.15225,0.1975,0.2375,0.3045,0.34075,0.393,0.507,0.59475,0.6695,0.7222500000000001,0.7170000000000001,0.63925,0.6452499999999999,0.7374999999999999,0.8454999999999999
0.14100000000000001,0.145,0.2005,0.232,0.274,0.322,0.4,0.44525000000000003,0.47425,0.47075,0.6487499999999999,0.87925,1.103,1.403,1.7277500000000001,2.1029999999999998,2.61925,3.08775,3.5722500000000004,4.440250000000001
0.23099999999999998,0.37125,0.261,0.33099999999999996,0.447,0.7916666666666666,1.338,1.2287499999999998,1.83675,1.2845,1.461,1.86775,2.1275000000000004,1.8555000000000001,1.8155000000000001,0.9577500000000001,0.12400000000000001,0.308,0.70225,1.11325
0.12125,0.16225,0.18575,0.18999999999999997,0.208,0.23525,0.297,0.347,0.38925000000000004,0.37725,0.3285,0.34225,0.37,0.39649999999999996,0.41800000000000004,0.45775,0.5025000000000001,0.5475,0.61,0.7050000000000001
0.10375000000000001,0.09575,0.06233333333333333,0.058499999999999996,0.06675,0.097,0.119,0.15750000000000003,0.19674999999999998,0.12825,0.10325,0.14725,0.20475,0.20174999999999998,0.2155,0.21625,0.23099999999999998,0.23725,0.304,0.35300000000000004
0.2685,0.129,0.11375,0.20425,0.42200000000000004,0.7330000000000001,0.8527499999999999,0.79525,0.9035000000000001,0.415,0.22825,0.629,0.8197500000000001,0.8025,0.9232499999999999,1.0815,1.0357500000000002,0.908,1.26075,1.5454999999999999
0.4013333333333333,0.479,0.512,0.489,0.47375,0.40125,1.05,1.539,1.1147500000000001,0.761,0.7705,0.66225,0.5705,0.5702499999999999,0.6135,0.68625,0.70225,0.7144999999999999,0.74625,0.84875
0.3425,0.40725,0.484,0.546,0.5935,0.6457499999999999,0.74325,0.8242499999999999,0.9337500000000001,0.96125,1.0474999999999999,1.1492499999999999,1.086,1.1025,1.1555,1.1917499999999999,1.20025,1.304,1.446,1.43925
0.258,0.32175,0.40349999999999997,0.45625,0.53,0.5275000000000001,0.49899999999999994,0.531,0.5965,0.516,0.5479999999999999,0.5447500000000001,0.5655,0.56675,0.5625,0.53475,0.5765,0.6367499999999999,0.711,0.752
,,0.551,0.581,0.66825,0.6785,0.78775,0.93275,1.054,0.796,0.684,0.73775,0.8005,0.8230000000000001,0.9652499999999999,1.09925,1.1007500000000001,1.2117499999999999,1.4015,1.428
0.36925,0.38575000000000004,0.4355,0.502,0.56725,0.64775,0.65025,0.75425,0.86275,0.9069999999999999,0.869,0.9715,0.95375,0.9475,1.05,1.0374999999999999,0.8735,0.9397500000000001,1.03,1.0939999999999999
0.07525,0.06649999999999999,0.158,0.238,0.35050000000000003,0.4345,0.4425,0.45425,0.34475,0.33075000000000004,0.35725,0.38175,0.38849999999999996,0.359,0.39874999999999994,0.45425000000000004,0.50125,0.52825,0.81,1.2349999999999999
0.5287499999999999,0.49650000000000005,0.292,0.29125,0.39549999999999996,0.683,0.87225,1.04475,1.31175,0.7645,0.5782499999999999,1.4095,1.7429999999999999,1.6444999999999999,1.6055,1.7845,1.4707499999999998,1.7595,2.4015,2.7714999999999996
0.27399999999999997,0.4136666666666667,0.4145,0.5055,0.78025,1.1332499999999999,1.39475,0.4093333333333333,-0.04566666666666667,-0.47333333333333333,-0.12774999999999997,-0.003000000000000001,0.05075,0.3045,0.29600000000000004,0.34950000000000003,0.38849999999999996,0.5690000000000001,0.755,0.86875
,,,,,,0.27225,0.40499999999999997,0.45425,0.23225,0.36724999999999997,0.52325,0.517,0.7542500000000001,1.0642500000000001,1.3007499999999999,1.17425,1.4435,1.8992499999999999,2.12025
0.28800000000000003,0.357,0.274,0.15833333333333333,0.20550000000000002,0.28225,0.3223333333333333,0.35150000000000003,0.36424999999999996,0.3515,0.35425,0.41825,0.50325,0.5765,0.6247499999999999,0.679,0.6995,0.744,0.8912500000000001,1.0255
,,,,,,0.6166666666666667,0.64375,0.6317499999999999,0.18625,-0.096,-0.049,-0.0225,0.028,0.07375,0.131,0.19325,0.3486666666666667,0.4019999999999999,0.46124999999999994
,,,,,,,,0.778,0.85,0.94675,1.1047500000000001,1.29725,1.44625,1.3675,1.154,1.16925,1.25825,1.35,1.314
1.07925,1.1515,1.13025,1.0085,1.0375,1.0627499999999999,1.2197500000000001,1.39975,1.3627500000000001,0.8632499999999999,0.9032500000000001,1.3984999999999999,1.5499999999999998,1.639,1.71675,1.80125,1.855,1.96,2.5177500000000004,2.8657500000000002
0.45775,0.35575,0.35775,0.37925,0.41325,0.525,0.5756666666666667,0.527,0.5825,0.5125,0.4615,0.5825,0.678,0.8134999999999999,1.012,1.061,1.0452500000000002,0.92625,0.886,0.636
0.931,1.01,1.01375,0.7995,0.69825,0.8075000000000001,0.9083333333333333,0.787,0.66625,0.6337499999999999,0.8295,0.7927500000000001,0.846,0.8859999999999999,0.93775,0.9535,1.01675,1.04425,1.16425,1.2337500000000001
0.544,0.47825000000000006,0.36424999999999996,0.40525,0.48050000000000004,0.5855,0.6427499999999999,0.66825,0.7095,0.5065,0.45925,0.7194999999999999,0.929,0.9772500000000001,1.17875,1.423,1.59575,1.5960000000000003,1.6515,1.65225
0.2993333333333333,0.45775,0.501,0.45525,0.46974999999999995,0.5135,0.55175,0.5807500000000001,0.6315,0.4645,0.8116666666666666,0.66125,0.5995,0.57925,0.5485,0.57925,0.5902499999999999,0.55825,0.56375,0.60425
0.073,0.0975,0.14625000000000002,0.15375000000000003,0.1895,0.25625000000000003,0.17875000000000002,0.2285,0.3545,0.46125,0.605,0.9240000000000002,1.17425,1.401,1.5205,1.874,2.3672500000000003,1.52725,1.3407499999999999,1.138
,,0.5894999999999999,0.5833333333333334,0.8376666666666667,1.1360000000000001,1.3817500000000003,1.701,1.9855,1.5322500000000001,1.3755000000000002,1.62825,1.7665,1.96575,2.29175,2.4615,2.491,2.6014999999999997,2.948,3.22875
,,,,,,0.2866666666666667,0.26325,0.47075,0.55025,0.61225,0.7445,0.9884999999999999,1.151,1.2854999999999999,1.39875,1.692,1.8362500000000002,1.867,1.859
,,,,,,,,,,,,0.9690000000000001,1.7040000000000002,1.71725,1.7025,1.67875,1.2520000000000002,1.771,2.32275
0.1455,0.251,0.21275000000000002,0.251,0.219,0.26075,0.46524999999999994,0.61075,0.75925,0.7175,0.59975,0.89625,1.25775,1.565,1.6015000000000001,1.78125,1.64975,1.5785,1.9035,2.3095
,,,,,0.06,0.13266666666666668,0.20933333333333334,0.26733333333333337,0.28425,0.27225,0.28125,0.28675,0.36975,0.48475,0.5854999999999999,0.46299999999999997,0.47625,0.6950000000000001,0.7495
0.12225,0.4345,0.234,0.6812499999999999,0.6120000000000001,0.70175,0.8054999999999999,0.72375,0.90825,0.47450000000000003,0.456,0.811,1.2887500000000003,1.2349999999999999,1.40675,0.8057500000000001,-0.031749999999999994,0.3415,1.1995,2.314
,,,,,,,,,,,,,,,,0.37575,0.435,0.5662500000000001,0.7152499999999999
0.12475,0.14400000000000002,0.12475,0.14500000000000002,0.19975,0.2995,0.3745,0.44375,0.5215000000000001,0.496,0.56425,0.68875,0.877,1.05325,1.2919999999999998,1.2317500000000001,1.0485,1.1012499999999998,0.8225,0.91825
,,,,,,,,,,,,,,,1.0135,1.01025,1.13125,1.223,1.28225
0.62175,0.5999999999999999,0.28850000000000003,0.456,0.549,0.6964999999999999,0.8079999999999999,1.023,0.7107499999999999,0.4515,0.44900000000000007,0.796,0.6745,0.669,0.87925,1.279,1.5755,1.64225,2.2224999999999997,2.4612499999999997
,,,,,,3.0380000000000003,3.1100000000000003,3.2110000000000003,2.98325,2.9235,3.0245,2.97875,3.5074999999999994,4.317,4.59225,4.5032499999999995,4.68575,5.3955,5.96625
,,,,,,0.45699999999999996,0.67125,0.8055,0.41500000000000004,0.1335,0.12125,0.1405,0.1825,0.17775000000000002,0.2375,0.32075,0.38625,0.35949999999999993,0.49725
,,,,,,-0.6525000000000001,-0.41675,-0.43724999999999997,-0.263,-0.36650000000000005,-0.43074999999999997,-0.2275,1.3845,2.49925,2.78325,3.1455,3.46775,4.3515,5.6072500000000005
0.5115,0.48075,0.52675,0.57925,0.6084999999999999,0.6352500000000001,0.656,0.7114999999999999,0.6012500000000001,-0.048499999999999995,-0.165,0.012750000000000001,0.12025,0.198,0.2145,0.20975,0.20900000000000002,0.239,0.315,0.39299999999999996
0.21525,0.25975000000000004,0.1445,0.064,0.10300000000000001,0.2685,0.386,0.47775,0.47125,0.1695,0.11449999999999999,0.23625000000000002,0.349,0.44625,0.52425,0.65875,0.7582500000000001,0.69725,0.789,0.97875
0.225,0.258,0.23866666666666667,0.16549999999999998,0.24024999999999996,0.32075,0.3995,0.49774999999999997,0.55325,0.38325000000000004,0.39649999999999996,0.5755,0.64725,0.747,0.77925,0.91025,0.9289999999999999,1.1395,1.5952499999999998,1.8250000000000002
0.35999999999999993,0.41525,0.42400000000000004,0.4515,0.46025,0.589,0.7434999999999999,0.8175,0.8305,0.8112499999999999,0.862,1.16625,1.55775,1.85325,2.0685,1.9067500000000002,1.422,1.254,1.3827500000000001,1.639
0.04175,0.053,0.0665,0.079,0.10074999999999999,0.12275,0.15975,0.19599999999999998,0.19274999999999998,0.229,0.28300000000000003,0.391,0.39875000000000005,0.53375,0.626,0.6222500000000001,0.6697500000000001,0.6932499999999999,0.7965,0.8847500000000001
0.859,0.7417500000000001,0.20224999999999999,0.27175,0.36175,0.573,0.7755000000000001,0.953,1.058,0.59575,0.525,1.0425,1.3307499999999999,1.381,1.56775,1.6440000000000001,1.51,1.51075,1.8975000000000002,2.25
,-0.004,,,0.026500000000000003,,0.043500000000000004,0.04675000000000001,0.053750000000000006,0.055,0.065,0.07225000000000001,0.0835,0.09475,0.10325000000000001,0.11800000000000002,0.12925,0.14250000000000002,0.1735,0.196
,,,,0.36333333333333334,0.42600000000000005,0.6183333333333333,0.646,0.8062500000000001,0.74025,0.7367499999999999,0.9864999999999999,1.1909999999999998,1.5333333333333334,1.5585,1.7277500000000001,1.8384999999999998,2.05625,2.67425,3.1057500000000005
0.052250000000000005,0.056,0.05900000000000001,0.07875000000000001,0.092,0.07575,0.08625000000000001,0.10625000000000001,0.1195,0.14500000000000002,0.2225,0.28975,0.359,0.44399999999999995,0.47950000000000004,0.52775,0.601,0.6799999999999999,0.7892500000000001,1.02725
0.2185,0.23725,0.237,0.26333333333333336,0.265,0.2896666666666667,0.3293333333333333,0.36550000000000005,0.44749999999999995,0.41000000000000003,0.4295,0.48675,0.5095,0.48,0.504,0.50625,0.5427500000000001,0.592,0.7077500000000001,0.8230000000000001
0.5952500000000001,0.436,0.47750000000000004,0.47575,0.37225,0.469,0.6355,0.7595000000000001,0.9770000000000001,1.1677499999999998,1.2565,1.2650000000000001,1.2967499999999998,1.3347499999999999,1.621,1.7422499999999999,1.847,1.8642500000000002,2.3072500000000002,2.92425
